BSSID,Epoch,Temperature
48:27:E2:AD:91:38,1681704832,16.8542
EC:DA:3B:0F:5C:AC,1681704833,21.2317
master,1681704833,20.0615
48:27:E2:AD:85:D0,1681704833,20.8271
48:27:E2:AD:91:38,1681704833,16.9187
EC:DA:3B:0F:5C:AC,1681704834,20.6007
master,1681704834,20.0615
48:27:E2:AD:85:D0,1681704834,20.6901
48:27:E2:AD:91:38,1681704834,17.0476
EC:DA:3B:0F:5C:AC,1681704835,21.1615
master,1681704835,20.1969
48:27:E2:AD:85:D0,1681704835,20.8271
48:27:E2:AD:91:38,1681704835,17.0476
EC:DA:3B:0F:5C:AC,1681704836,20.6708
master,1681704836,20.0615
48:27:E2:AD:85:D0,1681704836,20.1421
48:27:E2:AD:91:38,1681704836,17.4989
EC:DA:3B:0F:5C:AC,1681704837,20.5306
master,1681704837,20.2646
48:27:E2:AD:85:D0,1681704837,20.8271
48:27:E2:AD:91:38,1681704837,16.9832
EC:DA:3B:0F:5C:AC,1681704838,20.5306
master,1681704838,20.0615
48:27:E2:AD:85:D0,1681704838,20.1421
48:27:E2:AD:91:38,1681704838,16.9832
EC:DA:3B:0F:5C:AC,1681704839,20.4604
master,1681704839,19.9938
48:27:E2:AD:85:D0,1681704839,20.7586
48:27:E2:AD:91:38,1681704839,16.9187
EC:DA:3B:0F:5C:AC,1681704840,21.0914
master,1681704840,20.0615
48:27:E2:AD:85:D0,1681704840,20.7586
48:27:E2:AD:91:38,1681704840,17.6278
EC:DA:3B:0F:5C:AC,1681704841,20.6007
master,1681704841,20.1292
48:27:E2:AD:85:D0,1681704841,20.7586
48:27:E2:AD:91:38,1681704841,16.9832
EC:DA:3B:0F:5C:AC,1681704842,20.5306
master,1681704842,20.0615
48:27:E2:AD:85:D0,1681704842,20.8271
48:27:E2:AD:91:38,1681704842,17.0476
EC:DA:3B:0F:5C:AC,1681704843,20.4604
master,1681704843,19.9938
48:27:E2:AD:85:D0,1681704843,20.1421
48:27:E2:AD:91:38,1681704843,17.0476
EC:DA:3B:0F:5C:AC,1681704844,20.6007
master,1681704844,20.1292
48:27:E2:AD:85:D0,1681704844,20.7586
48:27:E2:AD:91:38,1681704844,17.0476
EC:DA:3B:0F:5C:AC,1681704845,20.4604
master,1681704845,19.9262
48:27:E2:AD:85:D0,1681704845,20.8271
48:27:E2:AD:91:38,1681704845,16.9187
EC:DA:3B:0F:5C:AC,1681704846,20.6708
master,1681704846,20.1292
48:27:E2:AD:85:D0,1681704846,20.6901
48:27:E2:AD:91:38,1681704846,16.9187
EC:DA:3B:0F:5C:AC,1681704847,20.4604
master,1681704847,19.3169
48:27:E2:AD:85:D0,1681704847,20.8956
48:27:E2:AD:91:38,1681704847,16.9832
EC:DA:3B:0F:5C:AC,1681704848,20.5306
master,1681704848,19.8585
48:27:E2:AD:85:D0,1681704848,20.8271
48:27:E2:AD:91:38,1681704848,17.0476
EC:DA:3B:0F:5C:AC,1681704849,20.6007
master,1681704849,20.1292
48:27:E2:AD:85:D0,1681704849,20.7586
48:27:E2:AD:91:38,1681704849,16.8542
EC:DA:3B:0F:5C:AC,1681704850,21.1615
master,1681704850,19.3169
48:27:E2:AD:85:D0,1681704850,20.8956
48:27:E2:AD:91:38,1681704850,17.0476
EC:DA:3B:0F:5C:AC,1681704851,20.6708
master,1681704851,20.1969
48:27:E2:AD:85:D0,1681704851,20.6216
48:27:E2:AD:91:38,1681704851,16.9187
EC:DA:3B:0F:5C:AC,1681704852,20.5306
master,1681704852,19.8585
48:27:E2:AD:85:D0,1681704852,20.6901
48:27:E2:AD:91:38,1681704852,17.0476
EC:DA:3B:0F:5C:AC,1681704853,21.2317
master,1681704853,20.1969
48:27:E2:AD:85:D0,1681704853,20.7586
48:27:E2:AD:91:38,1681704853,17.0476
EC:DA:3B:0F:5C:AC,1681704854,21.2317
master,1681704854,20.1969
48:27:E2:AD:85:D0,1681704854,20.9641
48:27:E2:AD:91:38,1681704854,16.9832
EC:DA:3B:0F:5C:AC,1681704855,20.6007
master,1681704855,19.9938
48:27:E2:AD:85:D0,1681704855,20.8271
48:27:E2:AD:91:38,1681704855,16.9187
EC:DA:3B:0F:5C:AC,1681704856,20.5306
master,1681704856,20.0615
48:27:E2:AD:85:D0,1681704856,20.8271
48:27:E2:AD:91:38,1681704856,16.9832
EC:DA:3B:0F:5C:AC,1681704857,20.6007
master,1681704857,20.2646
48:27:E2:AD:85:D0,1681704857,20.1421
48:27:E2:AD:91:38,1681704857,16.9187
EC:DA:3B:0F:5C:AC,1681704858,20.5306
master,1681704858,19.9262
48:27:E2:AD:85:D0,1681704858,20.6901
48:27:E2:AD:91:38,1681704858,17.0476
EC:DA:3B:0F:5C:AC,1681704859,20.3903
master,1681704859,20.0615
48:27:E2:AD:85:D0,1681704859,20.8956
48:27:E2:AD:91:38,1681704859,16.9832
EC:DA:3B:0F:5C:AC,1681704860,20.6007
master,1681704860,19.8585
48:27:E2:AD:85:D0,1681704860,20.9641
48:27:E2:AD:91:38,1681704860,16.9187
EC:DA:3B:0F:5C:AC,1681704861,20.5306
master,1681704861,19.9938
48:27:E2:AD:85:D0,1681704861,20.7586
48:27:E2:AD:91:38,1681704861,16.9187
EC:DA:3B:0F:5C:AC,1681704862,21.0914
master,1681704862,19.9938
48:27:E2:AD:85:D0,1681704862,20.6216
48:27:E2:AD:91:38,1681704862,17.0476
EC:DA:3B:0F:5C:AC,1681704863,20.4604
master,1681704863,19.3169
48:27:E2:AD:85:D0,1681704863,20.8956
48:27:E2:AD:91:38,1681704863,17.0476
EC:DA:3B:0F:5C:AC,1681704864,20.6708
master,1681704864,20.0615
48:27:E2:AD:85:D0,1681704864,20.8956
48:27:E2:AD:91:38,1681704864,16.9187
EC:DA:3B:0F:5C:AC,1681704865,20.6007
master,1681704865,20.0615
48:27:E2:AD:85:D0,1681704865,20.8271
48:27:E2:AD:91:38,1681704865,17.0476
EC:DA:3B:0F:5C:AC,1681704866,20.5306
master,1681704866,20.1292
48:27:E2:AD:85:D0,1681704866,20.8271
48:27:E2:AD:91:38,1681704866,17.0476
EC:DA:3B:0F:5C:AC,1681704867,20.5306
master,1681704867,19.9938
48:27:E2:AD:85:D0,1681704867,20.8956
48:27:E2:AD:91:38,1681704867,17.0476
EC:DA:3B:0F:5C:AC,1681704868,21.1615
master,1681704868,20.0615
48:27:E2:AD:85:D0,1681704868,20.8271
48:27:E2:AD:91:38,1681704868,16.8542
EC:DA:3B:0F:5C:AC,1681704869,21.1615
master,1681704869,18.9785
48:27:E2:AD:85:D0,1681704869,20.7586
48:27:E2:AD:91:38,1681704869,16.9832
EC:DA:3B:0F:5C:AC,1681704870,21.0914
master,1681704870,20.1969
48:27:E2:AD:85:D0,1681704870,20.8956
48:27:E2:AD:91:38,1681704870,16.9832
EC:DA:3B:0F:5C:AC,1681704871,21.1615
master,1681704871,20.1292
48:27:E2:AD:85:D0,1681704871,20.8271
48:27:E2:AD:91:38,1681704871,17.0476
EC:DA:3B:0F:5C:AC,1681704872,20.5306
master,1681704872,20.1969
48:27:E2:AD:85:D0,1681704872,20.8271
48:27:E2:AD:91:38,1681704872,17.0476
EC:DA:3B:0F:5C:AC,1681704873,20.4604
master,1681704873,20.1969
48:27:E2:AD:85:D0,1681704873,20.8271
48:27:E2:AD:91:38,1681704873,16.9187
EC:DA:3B:0F:5C:AC,1681704874,20.4604
master,1681704874,20.1969
48:27:E2:AD:85:D0,1681704874,20.8271
48:27:E2:AD:91:38,1681704874,17.0476
EC:DA:3B:0F:5C:AC,1681704875,20.6007
master,1681704875,19.9938
48:27:E2:AD:85:D0,1681704875,20.8271
48:27:E2:AD:91:38,1681704875,17.0476
EC:DA:3B:0F:5C:AC,1681704876,20.6708
master,1681704876,20.0615
48:27:E2:AD:85:D0,1681704876,20.8271
48:27:E2:AD:91:38,1681704876,17.0476
EC:DA:3B:0F:5C:AC,1681704877,20.4604
master,1681704877,19.9938
48:27:E2:AD:85:D0,1681704877,20.7586
48:27:E2:AD:91:38,1681704877,17.4989
EC:DA:3B:0F:5C:AC,1681704878,20.4604
master,1681704878,20.1969
48:27:E2:AD:85:D0,1681704878,20.7586
48:27:E2:AD:91:38,1681704878,16.9832
EC:DA:3B:0F:5C:AC,1681704879,21.0914
master,1681704879,20.0615
48:27:E2:AD:85:D0,1681704879,20.1421
48:27:E2:AD:91:38,1681704879,17.0476
EC:DA:3B:0F:5C:AC,1681704880,21.0914
master,1681704880,19.3169
48:27:E2:AD:85:D0,1681704880,20.6901
48:27:E2:AD:91:38,1681704880,16.9187
EC:DA:3B:0F:5C:AC,1681704881,21.1615
master,1681704881,19.9938
48:27:E2:AD:85:D0,1681704881,20.8956
48:27:E2:AD:91:38,1681704881,16.9187
EC:DA:3B:0F:5C:AC,1681704882,20.6708
master,1681704882,20.1292
48:27:E2:AD:85:D0,1681704882,20.8956
48:27:E2:AD:91:38,1681704882,16.9832
EC:DA:3B:0F:5C:AC,1681704883,21.2317
master,1681704883,20.0615
48:27:E2:AD:85:D0,1681704883,20.8271
48:27:E2:AD:91:38,1681704883,16.9187
EC:DA:3B:0F:5C:AC,1681704884,20.5306
master,1681704884,20.0615
48:27:E2:AD:85:D0,1681704884,20.1421
48:27:E2:AD:91:38,1681704884,16.9187
EC:DA:3B:0F:5C:AC,1681704885,20.6007
master,1681704885,20.1969
48:27:E2:AD:85:D0,1681704885,20.7586
48:27:E2:AD:91:38,1681704885,17.0476
EC:DA:3B:0F:5C:AC,1681704886,20.5306
master,1681704886,19.8585
48:27:E2:AD:85:D0,1681704886,20.7586
48:27:E2:AD:91:38,1681704886,17.0476
EC:DA:3B:0F:5C:AC,1681704887,21.1615
master,1681704887,19.9938
48:27:E2:AD:85:D0,1681704887,20.1421
48:27:E2:AD:91:38,1681704887,16.9832
EC:DA:3B:0F:5C:AC,1681704888,20.5306
master,1681704888,20.2646
48:27:E2:AD:85:D0,1681704888,20.8271
48:27:E2:AD:91:38,1681704888,16.9187
EC:DA:3B:0F:5C:AC,1681704889,20.4604
master,1681704889,19.9938
48:27:E2:AD:85:D0,1681704889,20.8956
48:27:E2:AD:91:38,1681704889,16.9187
EC:DA:3B:0F:5C:AC,1681704890,21.2317
master,1681704890,19.3169
48:27:E2:AD:85:D0,1681704890,20.0736
48:27:E2:AD:91:38,1681704890,17.4989
EC:DA:3B:0F:5C:AC,1681704891,20.4604
master,1681704891,20.0615
48:27:E2:AD:85:D0,1681704891,20.7586
48:27:E2:AD:91:38,1681704891,16.9832
EC:DA:3B:0F:5C:AC,1681704892,21.0914
master,1681704892,19.9938
48:27:E2:AD:85:D0,1681704892,20.8271
48:27:E2:AD:91:38,1681704892,16.9187
EC:DA:3B:0F:5C:AC,1681704893,20.4604
master,1681704893,20.1292
48:27:E2:AD:85:D0,1681704893,20.9641
48:27:E2:AD:91:38,1681704893,16.9832
EC:DA:3B:0F:5C:AC,1681704894,20.6007
master,1681704894,20.1292
48:27:E2:AD:85:D0,1681704894,20.8271
48:27:E2:AD:91:38,1681704894,16.8542
EC:DA:3B:0F:5C:AC,1681704895,20.6007
master,1681704895,20.1969
48:27:E2:AD:85:D0,1681704895,20.8956
48:27:E2:AD:91:38,1681704895,17.0476
EC:DA:3B:0F:5C:AC,1681704896,20.4604
master,1681704896,20.2646
48:27:E2:AD:85:D0,1681704896,20.8271
48:27:E2:AD:91:38,1681704896,16.8542
EC:DA:3B:0F:5C:AC,1681704897,20.3903
master,1681704897,20.1292
48:27:E2:AD:85:D0,1681704897,20.8271
48:27:E2:AD:91:38,1681704897,16.9187
EC:DA:3B:0F:5C:AC,1681704898,20.6007
master,1681704898,20.0615
48:27:E2:AD:85:D0,1681704898,20.8271
48:27:E2:AD:91:38,1681704898,17.0476
EC:DA:3B:0F:5C:AC,1681704899,21.1615
master,1681704899,20.1292
48:27:E2:AD:85:D0,1681704899,20.8956
48:27:E2:AD:91:38,1681704899,17.0476
EC:DA:3B:0F:5C:AC,1681704900,21.0914
master,1681704900,19.1138
48:27:E2:AD:85:D0,1681704900,20.8956
48:27:E2:AD:91:38,1681704900,16.9187
EC:DA:3B:0F:5C:AC,1681704901,21.1615
master,1681704901,20.1292
48:27:E2:AD:85:D0,1681704901,20.1421
48:27:E2:AD:91:38,1681704901,16.9832
EC:DA:3B:0F:5C:AC,1681704902,21.1615
master,1681704902,20.0615
48:27:E2:AD:85:D0,1681704902,20.8956
48:27:E2:AD:91:38,1681704902,17.0476
EC:DA:3B:0F:5C:AC,1681704903,20.6007
master,1681704903,20.0615
48:27:E2:AD:85:D0,1681704903,20.7586
48:27:E2:AD:91:38,1681704903,17.0476
EC:DA:3B:0F:5C:AC,1681704904,20.4604
master,1681704904,20.0615
48:27:E2:AD:85:D0,1681704904,21.2381
48:27:E2:AD:91:38,1681704904,16.9187
EC:DA:3B:0F:5C:AC,1681704905,21.2317
master,1681704905,19.9938
48:27:E2:AD:85:D0,1681704905,20.8271
48:27:E2:AD:91:38,1681704905,16.9187
EC:DA:3B:0F:5C:AC,1681704906,20.5306
master,1681704906,19.3169
48:27:E2:AD:85:D0,1681704906,20.7586
48:27:E2:AD:91:38,1681704906,16.9832
EC:DA:3B:0F:5C:AC,1681704907,21.2317
master,1681704907,20.0615
48:27:E2:AD:85:D0,1681704907,20.8271
48:27:E2:AD:91:38,1681704907,16.9832
EC:DA:3B:0F:5C:AC,1681704908,20.6007
master,1681704908,20.4000
48:27:E2:AD:85:D0,1681704908,20.8956
48:27:E2:AD:91:38,1681704908,16.9187
EC:DA:3B:0F:5C:AC,1681704909,20.6007
master,1681704909,19.9938
48:27:E2:AD:85:D0,1681704909,20.8271
48:27:E2:AD:91:38,1681704909,16.9832
EC:DA:3B:0F:5C:AC,1681704910,21.0914
master,1681704910,20.2646
48:27:E2:AD:85:D0,1681704910,20.8271
48:27:E2:AD:91:38,1681704910,16.9832
EC:DA:3B:0F:5C:AC,1681704911,20.6007
master,1681704911,20.0615
48:27:E2:AD:85:D0,1681704911,20.1421
48:27:E2:AD:91:38,1681704911,16.9832
EC:DA:3B:0F:5C:AC,1681704912,20.6007
master,1681704912,19.9938
48:27:E2:AD:85:D0,1681704912,20.8271
48:27:E2:AD:91:38,1681704912,16.9832
EC:DA:3B:0F:5C:AC,1681704913,20.3903
master,1681704913,20.0615
48:27:E2:AD:85:D0,1681704913,20.8271
48:27:E2:AD:91:38,1681704913,16.8542
EC:DA:3B:0F:5C:AC,1681704914,20.5306
master,1681704914,19.9262
48:27:E2:AD:85:D0,1681704914,20.8956
48:27:E2:AD:91:38,1681704914,16.9187
EC:DA:3B:0F:5C:AC,1681704915,20.5306
master,1681704915,20.2646
48:27:E2:AD:85:D0,1681704915,20.1421
48:27:E2:AD:91:38,1681704915,16.8542
EC:DA:3B:0F:5C:AC,1681704916,22.4936
master,1681704916,20.0615
48:27:E2:AD:85:D0,1681704916,20.7586
48:27:E2:AD:91:38,1681704916,16.8542
EC:DA:3B:0F:5C:AC,1681704917,20.6007
master,1681704917,20.1292
48:27:E2:AD:85:D0,1681704917,20.7586
48:27:E2:AD:91:38,1681704917,17.0476
EC:DA:3B:0F:5C:AC,1681704918,20.3903
master,1681704918,20.1969
48:27:E2:AD:85:D0,1681704918,20.1421
48:27:E2:AD:91:38,1681704918,16.8542
EC:DA:3B:0F:5C:AC,1681704919,20.6007
master,1681704919,20.1969
48:27:E2:AD:85:D0,1681704919,20.8271
48:27:E2:AD:91:38,1681704919,17.0476
EC:DA:3B:0F:5C:AC,1681704920,20.5306
master,1681704920,19.9262
48:27:E2:AD:85:D0,1681704920,20.7586
48:27:E2:AD:91:38,1681704920,16.9832
EC:DA:3B:0F:5C:AC,1681704921,20.4604
master,1681704921,20.1969
48:27:E2:AD:85:D0,1681704921,20.8271
48:27:E2:AD:91:38,1681704921,16.9187
EC:DA:3B:0F:5C:AC,1681704922,20.5306
master,1681704922,19.9262
48:27:E2:AD:85:D0,1681704922,20.8271
48:27:E2:AD:91:38,1681704922,16.9832
EC:DA:3B:0F:5C:AC,1681704923,20.4604
master,1681704923,18.8431
48:27:E2:AD:85:D0,1681704923,20.1421
48:27:E2:AD:91:38,1681704923,16.9832
EC:DA:3B:0F:5C:AC,1681704924,20.5306
master,1681704924,20.1969
48:27:E2:AD:85:D0,1681704924,20.0051
48:27:E2:AD:91:38,1681704924,16.9187
EC:DA:3B:0F:5C:AC,1681704925,20.5306
master,1681704925,19.9262
48:27:E2:AD:85:D0,1681704925,20.7586
48:27:E2:AD:91:38,1681704925,17.0476
EC:DA:3B:0F:5C:AC,1681704926,20.6007
master,1681704926,20.1292
48:27:E2:AD:85:D0,1681704926,20.1421
48:27:E2:AD:91:38,1681704926,16.9187
EC:DA:3B:0F:5C:AC,1681704927,20.5306
master,1681704927,20.1292
48:27:E2:AD:85:D0,1681704927,20.8956
48:27:E2:AD:91:38,1681704927,16.9187
EC:DA:3B:0F:5C:AC,1681704928,20.6007
master,1681704928,19.9938
48:27:E2:AD:85:D0,1681704928,20.8271
48:27:E2:AD:91:38,1681704928,16.9832
EC:DA:3B:0F:5C:AC,1681704929,20.6007
master,1681704929,20.2646
48:27:E2:AD:85:D0,1681704929,20.8271
48:27:E2:AD:91:38,1681704929,16.9832
EC:DA:3B:0F:5C:AC,1681704930,20.5306
master,1681704930,19.3169
48:27:E2:AD:85:D0,1681704930,20.8271
48:27:E2:AD:91:38,1681704930,16.9187
EC:DA:3B:0F:5C:AC,1681704931,21.1615
master,1681704931,20.1292
48:27:E2:AD:85:D0,1681704931,20.8271
48:27:E2:AD:91:38,1681704931,16.9832
EC:DA:3B:0F:5C:AC,1681704932,21.1615
master,1681704932,20.2646
48:27:E2:AD:85:D0,1681704932,20.7586
48:27:E2:AD:91:38,1681704932,16.9187
EC:DA:3B:0F:5C:AC,1681704933,20.5306
master,1681704933,20.1292
48:27:E2:AD:85:D0,1681704933,20.1421
48:27:E2:AD:91:38,1681704933,16.9187
EC:DA:3B:0F:5C:AC,1681704934,20.5306
master,1681704934,20.0615
48:27:E2:AD:85:D0,1681704934,20.8956
48:27:E2:AD:91:38,1681704934,16.8542
EC:DA:3B:0F:5C:AC,1681704935,20.6708
master,1681704935,20.2646
48:27:E2:AD:85:D0,1681704935,20.1421
48:27:E2:AD:91:38,1681704935,16.9187
EC:DA:3B:0F:5C:AC,1681704936,20.5306
master,1681704936,19.3169
48:27:E2:AD:85:D0,1681704936,20.8271
48:27:E2:AD:91:38,1681704936,16.8542
EC:DA:3B:0F:5C:AC,1681704937,20.5306
master,1681704937,20.1969
48:27:E2:AD:85:D0,1681704937,20.8271
48:27:E2:AD:91:38,1681704937,17.5634
EC:DA:3B:0F:5C:AC,1681704938,20.3903
master,1681704938,20.3323
48:27:E2:AD:85:D0,1681704938,20.8271
48:27:E2:AD:91:38,1681704938,16.9832
EC:DA:3B:0F:5C:AC,1681704939,21.1615
master,1681704939,20.0615
48:27:E2:AD:85:D0,1681704939,20.8956
48:27:E2:AD:91:38,1681704939,17.5634
EC:DA:3B:0F:5C:AC,1681704940,20.5306
master,1681704940,20.3323
48:27:E2:AD:85:D0,1681704940,20.7586
48:27:E2:AD:91:38,1681704940,16.9187
EC:DA:3B:0F:5C:AC,1681704941,20.6007
master,1681704941,20.0615
48:27:E2:AD:85:D0,1681704941,20.8271
48:27:E2:AD:91:38,1681704941,16.9832
EC:DA:3B:0F:5C:AC,1681704942,20.5306
master,1681704942,20.0615
48:27:E2:AD:85:D0,1681704942,20.7586
48:27:E2:AD:91:38,1681704942,17.0476
EC:DA:3B:0F:5C:AC,1681704943,20.6708
master,1681704943,20.1969
48:27:E2:AD:85:D0,1681704943,20.8271
48:27:E2:AD:91:38,1681704943,17.0476
EC:DA:3B:0F:5C:AC,1681704944,20.5306
master,1681704944,20.0615
48:27:E2:AD:85:D0,1681704944,20.1421
48:27:E2:AD:91:38,1681704944,16.9832
EC:DA:3B:0F:5C:AC,1681704945,20.4604
master,1681704945,20.3323
48:27:E2:AD:85:D0,1681704945,20.7586
48:27:E2:AD:91:38,1681704945,17.0476
EC:DA:3B:0F:5C:AC,1681704946,21.2317
master,1681704946,20.1969
48:27:E2:AD:85:D0,1681704946,20.1421
48:27:E2:AD:91:38,1681704946,16.9187
EC:DA:3B:0F:5C:AC,1681704947,20.6708
master,1681704947,20.1969
48:27:E2:AD:85:D0,1681704947,20.8271
48:27:E2:AD:91:38,1681704947,16.9832
EC:DA:3B:0F:5C:AC,1681704948,21.2317
master,1681704948,20.0615
48:27:E2:AD:85:D0,1681704948,20.1421
48:27:E2:AD:91:38,1681704948,17.0476
EC:DA:3B:0F:5C:AC,1681704949,20.5306
master,1681704949,20.1969
48:27:E2:AD:85:D0,1681704949,20.7586
48:27:E2:AD:91:38,1681704949,16.8542
EC:DA:3B:0F:5C:AC,1681704950,21.1615
master,1681704950,20.0615
48:27:E2:AD:85:D0,1681704950,20.8271
48:27:E2:AD:91:38,1681704950,16.9832
EC:DA:3B:0F:5C:AC,1681704951,20.5306
master,1681704951,20.1969
48:27:E2:AD:85:D0,1681704951,20.8271
48:27:E2:AD:91:38,1681704951,16.9832
EC:DA:3B:0F:5C:AC,1681704952,20.5306
master,1681704952,20.0615
48:27:E2:AD:85:D0,1681704952,20.9641
48:27:E2:AD:91:38,1681704952,16.9832
EC:DA:3B:0F:5C:AC,1681704953,21.2317
master,1681704953,20.1292
48:27:E2:AD:85:D0,1681704953,20.8271
48:27:E2:AD:91:38,1681704953,17.0476
EC:DA:3B:0F:5C:AC,1681704954,20.6007
master,1681704954,19.9262
48:27:E2:AD:85:D0,1681704954,20.8271
48:27:E2:AD:91:38,1681704954,16.9187
EC:DA:3B:0F:5C:AC,1681704955,20.5306
master,1681704955,20.1969
48:27:E2:AD:85:D0,1681704955,20.1421
48:27:E2:AD:91:38,1681704955,17.0476
EC:DA:3B:0F:5C:AC,1681704956,20.1099
master,1681704956,20.0615
48:27:E2:AD:85:D0,1681704956,20.1421
48:27:E2:AD:91:38,1681704956,16.9832
EC:DA:3B:0F:5C:AC,1681704957,20.4604
master,1681704957,19.9938
48:27:E2:AD:85:D0,1681704957,20.8271
48:27:E2:AD:91:38,1681704957,16.9187
EC:DA:3B:0F:5C:AC,1681704958,20.6007
master,1681704958,20.4000
48:27:E2:AD:85:D0,1681704958,20.0736
48:27:E2:AD:91:38,1681704958,16.9832
EC:DA:3B:0F:5C:AC,1681704959,21.1615
master,1681704959,20.0615
48:27:E2:AD:85:D0,1681704959,20.8271
48:27:E2:AD:91:38,1681704959,17.0476
EC:DA:3B:0F:5C:AC,1681704960,21.0213
master,1681704960,20.2646
48:27:E2:AD:85:D0,1681704960,20.1421
48:27:E2:AD:91:38,1681704960,16.9832
EC:DA:3B:0F:5C:AC,1681704961,20.6007
master,1681704961,20.0615
48:27:E2:AD:85:D0,1681704961,20.1421
48:27:E2:AD:91:38,1681704961,16.9187
EC:DA:3B:0F:5C:AC,1681704962,21.1615
master,1681704962,20.1292
48:27:E2:AD:85:D0,1681704962,20.8271
48:27:E2:AD:91:38,1681704962,17.0476
EC:DA:3B:0F:5C:AC,1681704963,20.5306
master,1681704963,19.9938
48:27:E2:AD:85:D0,1681704963,20.9641
48:27:E2:AD:91:38,1681704963,16.9187
EC:DA:3B:0F:5C:AC,1681704964,20.6007
master,1681704964,20.0615
48:27:E2:AD:85:D0,1681704964,20.6901
48:27:E2:AD:91:38,1681704964,17.0476
EC:DA:3B:0F:5C:AC,1681704965,21.1615
master,1681704965,20.2646
48:27:E2:AD:85:D0,1681704965,20.8271
48:27:E2:AD:91:38,1681704965,17.0476
EC:DA:3B:0F:5C:AC,1681704966,20.5306
master,1681704966,20.0615
48:27:E2:AD:85:D0,1681704966,20.1421
48:27:E2:AD:91:38,1681704966,16.9187
EC:DA:3B:0F:5C:AC,1681704967,21.0914
master,1681704967,20.0615
48:27:E2:AD:85:D0,1681704967,20.8271
48:27:E2:AD:91:38,1681704967,16.8542
EC:DA:3B:0F:5C:AC,1681704968,20.5306
master,1681704968,20.1969
48:27:E2:AD:85:D0,1681704968,20.7586
48:27:E2:AD:91:38,1681704968,16.8542
EC:DA:3B:0F:5C:AC,1681704969,20.6708
master,1681704969,20.1969
48:27:E2:AD:85:D0,1681704969,20.1421
48:27:E2:AD:91:38,1681704969,17.0476
EC:DA:3B:0F:5C:AC,1681704970,20.6708
master,1681704970,20.1292
48:27:E2:AD:85:D0,1681704970,20.6901
48:27:E2:AD:91:38,1681704970,17.0476
EC:DA:3B:0F:5C:AC,1681704971,21.0914
master,1681704971,19.9938
48:27:E2:AD:85:D0,1681704971,20.1421
48:27:E2:AD:91:38,1681704971,16.9832
EC:DA:3B:0F:5C:AC,1681704972,20.3903
master,1681704972,20.1292
48:27:E2:AD:85:D0,1681704972,20.1421
48:27:E2:AD:91:38,1681704972,16.9832
EC:DA:3B:0F:5C:AC,1681704973,20.5306
master,1681704973,19.9938
48:27:E2:AD:85:D0,1681704973,20.1421
48:27:E2:AD:91:38,1681704973,17.5634
EC:DA:3B:0F:5C:AC,1681704974,21.2317
master,1681704974,19.8585
48:27:E2:AD:85:D0,1681704974,20.7586
48:27:E2:AD:91:38,1681704974,16.9187
EC:DA:3B:0F:5C:AC,1681704975,21.1615
master,1681704975,20.1292
48:27:E2:AD:85:D0,1681704975,20.8956
48:27:E2:AD:91:38,1681704975,16.9832
EC:DA:3B:0F:5C:AC,1681704976,20.5306
master,1681704976,20.2646
48:27:E2:AD:85:D0,1681704976,20.0736
48:27:E2:AD:91:38,1681704976,16.9187
EC:DA:3B:0F:5C:AC,1681704977,20.4604
master,1681704977,19.9938
48:27:E2:AD:85:D0,1681704977,20.1421
48:27:E2:AD:91:38,1681704977,16.9832
EC:DA:3B:0F:5C:AC,1681704978,20.3903
master,1681704978,19.9938
48:27:E2:AD:85:D0,1681704978,20.1421
48:27:E2:AD:91:38,1681704978,16.9832
EC:DA:3B:0F:5C:AC,1681704979,21.2317
master,1681704979,20.0615
48:27:E2:AD:85:D0,1681704979,20.7586
48:27:E2:AD:91:38,1681704979,16.9832
EC:DA:3B:0F:5C:AC,1681704980,21.2317
master,1681704980,20.1292
48:27:E2:AD:85:D0,1681704980,20.6901
48:27:E2:AD:91:38,1681704980,16.9187
EC:DA:3B:0F:5C:AC,1681704981,20.4604
master,1681704981,20.3323
48:27:E2:AD:85:D0,1681704981,20.8956
48:27:E2:AD:91:38,1681704981,16.9187
EC:DA:3B:0F:5C:AC,1681704982,20.6007
master,1681704982,20.2646
48:27:E2:AD:85:D0,1681704982,20.8271
48:27:E2:AD:91:38,1681704982,17.0476
EC:DA:3B:0F:5C:AC,1681704983,20.4604
master,1681704983,20.1292
48:27:E2:AD:85:D0,1681704983,20.8271
48:27:E2:AD:91:38,1681704983,16.9187
EC:DA:3B:0F:5C:AC,1681704984,20.5306
master,1681704984,20.2646
48:27:E2:AD:85:D0,1681704984,20.8956
48:27:E2:AD:91:38,1681704984,16.9832
EC:DA:3B:0F:5C:AC,1681704985,20.4604
master,1681704985,19.8585
48:27:E2:AD:85:D0,1681704985,20.8271
48:27:E2:AD:91:38,1681704985,16.9187
EC:DA:3B:0F:5C:AC,1681704986,20.6007
master,1681704986,20.1292
48:27:E2:AD:85:D0,1681704986,20.8956
48:27:E2:AD:91:38,1681704986,16.9832
EC:DA:3B:0F:5C:AC,1681704987,21.1615
master,1681704987,20.1969
48:27:E2:AD:85:D0,1681704987,20.7586
48:27:E2:AD:91:38,1681704987,16.9187
EC:DA:3B:0F:5C:AC,1681704988,21.1615
master,1681704988,20.1292
48:27:E2:AD:85:D0,1681704988,20.1421
48:27:E2:AD:91:38,1681704988,16.8542
EC:DA:3B:0F:5C:AC,1681704989,20.4604
master,1681704989,19.9938
48:27:E2:AD:85:D0,1681704989,20.1421
